
 Low-frequency dielectric function
    7.500000                  0.000000000000E+00             0.000000000000E+00
    8.000000                  0.000000000000E+00             0.000000000000E+00
    8.500000                  0.000000000000E+00             0.000000000000E+00
    9.000000                  0.000000000000E+00             0.000000000000E+00
    9.500000                  0.000000000000E+00             0.000000000000E+00
   10.000000                  0.000000000000E+00             0.000000000000E+00
   10.500000                  0.000000000000E+00             0.000000000000E+00
   11.000000                  0.000000000000E+00             0.000000000000E+00
   11.500000                  0.000000000000E+00             0.000000000000E+00
   12.000000                  0.000000000000E+00             0.000000000000E+00
   12.500000                  0.000000000000E+00             0.000000000000E+00
   13.000000                  0.000000000000E+00             0.000000000000E+00
   13.500000                  0.000000000000E+00             0.000000000000E+00
   14.000000                  0.000000000000E+00             0.000000000000E+00
   14.500000                  0.000000000000E+00             0.000000000000E+00
   15.000000                  0.000000000000E+00             0.000000000000E+00
   15.500000                  0.000000000000E+00             0.000000000000E+00
   16.000000                  0.000000000000E+00             0.000000000000E+00
   16.500000                  0.000000000000E+00             0.000000000000E+00
   17.000000                  0.000000000000E+00             0.000000000000E+00
   17.500000                  0.000000000000E+00             0.000000000000E+00
   18.000000                  0.000000000000E+00             0.000000000000E+00
   18.500000                  0.000000000000E+00             0.000000000000E+00
   19.000000                  0.000000000000E+00             0.000000000000E+00
   19.500000                  0.000000000000E+00             0.000000000000E+00
   20.000000                  0.000000000000E+00             0.000000000000E+00
   20.500000                  0.000000000000E+00             0.000000000000E+00
   21.000000                  0.000000000000E+00             0.000000000000E+00
   21.500000                  0.000000000000E+00             0.000000000000E+00
   22.000000                  0.000000000000E+00             0.000000000000E+00
   22.500000                  0.000000000000E+00             0.000000000000E+00
   23.000000                  0.000000000000E+00             0.000000000000E+00
   23.500000                  0.000000000000E+00             0.000000000000E+00
   24.000000                  0.000000000000E+00             0.000000000000E+00
   24.500000                  0.000000000000E+00             0.000000000000E+00
   25.000000                  0.000000000000E+00             0.000000000000E+00
   25.500000                  0.000000000000E+00             0.000000000000E+00
   26.000000                  0.000000000000E+00             0.000000000000E+00
   26.500000                  0.000000000000E+00             0.000000000000E+00
   27.000000                  0.000000000000E+00             0.000000000000E+00
   27.500000                  0.000000000000E+00             0.000000000000E+00
   28.000000                  0.000000000000E+00             0.000000000000E+00
   28.500000                  0.000000000000E+00             0.000000000000E+00
   29.000000                  0.000000000000E+00             0.000000000000E+00
   29.500000                  0.000000000000E+00             0.000000000000E+00
   30.000000                  0.000000000000E+00             0.000000000000E+00
   30.500000                  0.000000000000E+00             0.000000000000E+00
   31.000000                  0.000000000000E+00             0.000000000000E+00
   31.500000                  0.000000000000E+00             0.000000000000E+00
   32.000000                  0.000000000000E+00             0.000000000000E+00
   32.500000                  0.000000000000E+00             0.000000000000E+00
   33.000000                  0.000000000000E+00             0.000000000000E+00
   33.500000                  0.000000000000E+00             0.000000000000E+00
   34.000000                  0.000000000000E+00             0.000000000000E+00
   34.500000                  0.000000000000E+00             0.000000000000E+00
   35.000000                  0.000000000000E+00             0.000000000000E+00
   35.500000                  0.000000000000E+00             0.000000000000E+00
   36.000000                  0.000000000000E+00             0.000000000000E+00
   36.500000                  0.000000000000E+00             0.000000000000E+00
   37.000000                  0.000000000000E+00             0.000000000000E+00
   37.500000                  0.000000000000E+00             0.000000000000E+00
   38.000000                  0.000000000000E+00             0.000000000000E+00
   38.500000                  0.000000000000E+00             0.000000000000E+00
   39.000000                  0.000000000000E+00             0.000000000000E+00
   39.500000                  0.000000000000E+00             0.000000000000E+00
   40.000000                  0.000000000000E+00             0.000000000000E+00
   40.500000                  0.000000000000E+00             0.000000000000E+00
   41.000000                  0.000000000000E+00             0.000000000000E+00
   41.500000                  0.000000000000E+00             0.000000000000E+00
   42.000000                  0.000000000000E+00             0.000000000000E+00
   42.500000                  0.000000000000E+00             0.000000000000E+00
   43.000000                  0.000000000000E+00             0.000000000000E+00
   43.500000                  0.000000000000E+00             0.000000000000E+00
   44.000000                  0.000000000000E+00             0.000000000000E+00
   44.500000                  0.000000000000E+00             0.000000000000E+00
   45.000000                  0.000000000000E+00             0.000000000000E+00
   45.500000                  0.000000000000E+00             0.000000000000E+00
   46.000000                  0.000000000000E+00             0.000000000000E+00
   46.500000                  0.000000000000E+00             0.000000000000E+00
   47.000000                  0.000000000000E+00             0.000000000000E+00
   47.500000                  0.000000000000E+00             0.000000000000E+00
   48.000000                  0.000000000000E+00             0.000000000000E+00
   48.500000                  0.000000000000E+00             0.000000000000E+00
   49.000000                  0.000000000000E+00             0.000000000000E+00
   49.500000                  0.000000000000E+00             0.000000000000E+00
   50.000000                  0.000000000000E+00             0.000000000000E+00
   50.500000                  0.000000000000E+00             0.000000000000E+00
   51.000000                  0.000000000000E+00             0.000000000000E+00
   51.500000                  0.000000000000E+00             0.000000000000E+00
   52.000000                  0.000000000000E+00             0.000000000000E+00
   52.500000                  0.000000000000E+00             0.000000000000E+00
   53.000000                  0.000000000000E+00             0.000000000000E+00
   53.500000                  0.000000000000E+00             0.000000000000E+00
   54.000000                  0.000000000000E+00             0.000000000000E+00
   54.500000                  0.000000000000E+00             0.000000000000E+00
   55.000000                  0.000000000000E+00             0.000000000000E+00
   55.500000                  0.000000000000E+00             0.000000000000E+00
   56.000000                  0.000000000000E+00             0.000000000000E+00
   56.500000                  0.000000000000E+00             0.000000000000E+00
   57.000000                  0.000000000000E+00             0.000000000000E+00
   57.500000                  0.000000000000E+00             0.000000000000E+00
   58.000000                  0.000000000000E+00             0.000000000000E+00
   58.500000                  0.000000000000E+00             0.000000000000E+00
   59.000000                  0.000000000000E+00             0.000000000000E+00
   59.500000                  0.000000000000E+00             0.000000000000E+00
   60.000000                  0.000000000000E+00             0.000000000000E+00
   60.500000                  0.000000000000E+00             0.000000000000E+00
   61.000000                  0.000000000000E+00             0.000000000000E+00
   61.500000                  0.000000000000E+00             0.000000000000E+00
   62.000000                  0.000000000000E+00             0.000000000000E+00
   62.500000                  0.000000000000E+00             0.000000000000E+00
   63.000000                  0.000000000000E+00             0.000000000000E+00
   63.500000                  0.000000000000E+00             0.000000000000E+00
   64.000000                  0.000000000000E+00             0.000000000000E+00
   64.500000                  0.000000000000E+00             0.000000000000E+00
   65.000000                  0.000000000000E+00             0.000000000000E+00
   65.500000                  0.000000000000E+00             0.000000000000E+00
   66.000000                  0.000000000000E+00             0.000000000000E+00
   66.500000                  0.000000000000E+00             0.000000000000E+00
   67.000000                  0.000000000000E+00             0.000000000000E+00
   67.500000                  0.000000000000E+00             0.000000000000E+00
   68.000000                  0.000000000000E+00             0.000000000000E+00
   68.500000                  0.000000000000E+00             0.000000000000E+00
   69.000000                  0.000000000000E+00             0.000000000000E+00
   69.500000                  0.000000000000E+00             0.000000000000E+00
   70.000000                  0.000000000000E+00             0.000000000000E+00
   70.500000                  0.000000000000E+00             0.000000000000E+00
   71.000000                  0.000000000000E+00             0.000000000000E+00
   71.500000                  0.000000000000E+00             0.000000000000E+00
   72.000000                  0.000000000000E+00             0.000000000000E+00
   72.500000                  0.000000000000E+00             0.000000000000E+00
   73.000000                  0.000000000000E+00             0.000000000000E+00
   73.500000                  0.000000000000E+00             0.000000000000E+00
   74.000000                  0.000000000000E+00             0.000000000000E+00
   74.500000                  0.000000000000E+00             0.000000000000E+00
   75.000000                  0.000000000000E+00             0.000000000000E+00
   75.500000                  0.000000000000E+00             0.000000000000E+00
   76.000000                  0.000000000000E+00             0.000000000000E+00
   76.500000                  0.000000000000E+00             0.000000000000E+00
   77.000000                  0.000000000000E+00             0.000000000000E+00
   77.500000                  0.000000000000E+00             0.000000000000E+00
   78.000000                  0.000000000000E+00             0.000000000000E+00
   78.500000                  0.000000000000E+00             0.000000000000E+00
   79.000000                  0.000000000000E+00             0.000000000000E+00
   79.500000                  0.000000000000E+00             0.000000000000E+00
   80.000000                  0.000000000000E+00             0.000000000000E+00
   80.500000                  0.000000000000E+00             0.000000000000E+00
   81.000000                  0.000000000000E+00             0.000000000000E+00
   81.500000                  0.000000000000E+00             0.000000000000E+00
   82.000000                  0.000000000000E+00             0.000000000000E+00
   82.500000                  0.000000000000E+00             0.000000000000E+00
   83.000000                  0.000000000000E+00             0.000000000000E+00
   83.500000                  0.000000000000E+00             0.000000000000E+00
   84.000000                  0.000000000000E+00             0.000000000000E+00
   84.500000                  0.000000000000E+00             0.000000000000E+00
   85.000000                  0.000000000000E+00             0.000000000000E+00
   85.500000                  0.000000000000E+00             0.000000000000E+00
   86.000000                  0.000000000000E+00             0.000000000000E+00
   86.500000                  0.000000000000E+00             0.000000000000E+00
   87.000000                  0.000000000000E+00             0.000000000000E+00
   87.500000                  0.000000000000E+00             0.000000000000E+00
   88.000000                  0.000000000000E+00             0.000000000000E+00
   88.500000                  0.000000000000E+00             0.000000000000E+00
   89.000000                  0.000000000000E+00             0.000000000000E+00
   89.500000                  0.000000000000E+00             0.000000000000E+00
   90.000000                  0.000000000000E+00             0.000000000000E+00
   90.500000                  0.000000000000E+00             0.000000000000E+00
   91.000000                  0.000000000000E+00             0.000000000000E+00
   91.500000                  0.000000000000E+00             0.000000000000E+00
   92.000000                  0.000000000000E+00             0.000000000000E+00
   92.500000                  0.000000000000E+00             0.000000000000E+00
   93.000000                  0.000000000000E+00             0.000000000000E+00
   93.500000                  0.000000000000E+00             0.000000000000E+00
   94.000000                  0.000000000000E+00             0.000000000000E+00
   94.500000                  0.000000000000E+00             0.000000000000E+00
   95.000000                  0.000000000000E+00             0.000000000000E+00
   95.500000                  0.000000000000E+00             0.000000000000E+00
   96.000000                  0.000000000000E+00             0.000000000000E+00
   96.500000                  0.000000000000E+00             0.000000000000E+00
   97.000000                  0.000000000000E+00             0.000000000000E+00
   97.500000                  0.000000000000E+00             0.000000000000E+00
   98.000000                  0.000000000000E+00             0.000000000000E+00
   98.500000                  0.000000000000E+00             0.000000000000E+00
   99.000000                  0.000000000000E+00             0.000000000000E+00
   99.500000                  0.000000000000E+00             0.000000000000E+00
  100.000000                  0.000000000000E+00             0.000000000000E+00
  100.500000                  0.000000000000E+00             0.000000000000E+00
  101.000000                  0.000000000000E+00             0.000000000000E+00
  101.500000                  0.000000000000E+00             0.000000000000E+00
  102.000000                  0.000000000000E+00             0.000000000000E+00
  102.500000                  0.000000000000E+00             0.000000000000E+00
  103.000000                  0.000000000000E+00             0.000000000000E+00
  103.500000                  0.000000000000E+00             0.000000000000E+00
  104.000000                  0.000000000000E+00             0.000000000000E+00
  104.500000                  0.000000000000E+00             0.000000000000E+00
  105.000000                  0.000000000000E+00             0.000000000000E+00
  105.500000                  0.000000000000E+00             0.000000000000E+00
  106.000000                  0.000000000000E+00             0.000000000000E+00
  106.500000                  0.000000000000E+00             0.000000000000E+00
  107.000000                  0.000000000000E+00             0.000000000000E+00
  107.500000                  0.000000000000E+00             0.000000000000E+00
  108.000000                  0.000000000000E+00             0.000000000000E+00
  108.500000                  0.000000000000E+00             0.000000000000E+00
  109.000000                  0.000000000000E+00             0.000000000000E+00
  109.500000                  0.000000000000E+00             0.000000000000E+00
  110.000000                  0.000000000000E+00             0.000000000000E+00
  110.500000                  0.000000000000E+00             0.000000000000E+00
  111.000000                  0.000000000000E+00             0.000000000000E+00
  111.500000                  0.000000000000E+00             0.000000000000E+00
  112.000000                  0.000000000000E+00             0.000000000000E+00
  112.500000                  0.000000000000E+00             0.000000000000E+00
  113.000000                  0.000000000000E+00             0.000000000000E+00
  113.500000                  0.000000000000E+00             0.000000000000E+00
  114.000000                  0.000000000000E+00             0.000000000000E+00
  114.500000                  0.000000000000E+00             0.000000000000E+00
  115.000000                  0.000000000000E+00             0.000000000000E+00
  115.500000                  0.000000000000E+00             0.000000000000E+00
  116.000000                  0.000000000000E+00             0.000000000000E+00
  116.500000                  0.000000000000E+00             0.000000000000E+00
  117.000000                  0.000000000000E+00             0.000000000000E+00
  117.500000                  0.000000000000E+00             0.000000000000E+00
  118.000000                  0.000000000000E+00             0.000000000000E+00
  118.500000                  0.000000000000E+00             0.000000000000E+00
  119.000000                  0.000000000000E+00             0.000000000000E+00
  119.500000                  0.000000000000E+00             0.000000000000E+00
  120.000000                  0.000000000000E+00             0.000000000000E+00
  120.500000                  0.000000000000E+00             0.000000000000E+00
  121.000000                  0.000000000000E+00             0.000000000000E+00
  121.500000                  0.000000000000E+00             0.000000000000E+00
  122.000000                  0.000000000000E+00             0.000000000000E+00
  122.500000                  0.000000000000E+00             0.000000000000E+00
  123.000000                  0.000000000000E+00             0.000000000000E+00
  123.500000                  0.000000000000E+00             0.000000000000E+00
  124.000000                  0.000000000000E+00             0.000000000000E+00
  124.500000                  0.000000000000E+00             0.000000000000E+00
  125.000000                  0.000000000000E+00             0.000000000000E+00
  125.500000                  0.000000000000E+00             0.000000000000E+00
  126.000000                  0.000000000000E+00             0.000000000000E+00
  126.500000                  0.000000000000E+00             0.000000000000E+00
  127.000000                  0.000000000000E+00             0.000000000000E+00
  127.500000                  0.000000000000E+00             0.000000000000E+00
  128.000000                  0.000000000000E+00             0.000000000000E+00
  128.500000                  0.000000000000E+00             0.000000000000E+00
  129.000000                  0.000000000000E+00             0.000000000000E+00
  129.500000                  0.000000000000E+00             0.000000000000E+00
  130.000000                  0.000000000000E+00             0.000000000000E+00
  130.500000                  0.000000000000E+00             0.000000000000E+00
  131.000000                  0.000000000000E+00             0.000000000000E+00
  131.500000                  0.000000000000E+00             0.000000000000E+00
  132.000000                  0.000000000000E+00             0.000000000000E+00
  132.500000                  0.000000000000E+00             0.000000000000E+00
  133.000000                  0.000000000000E+00             0.000000000000E+00
  133.500000                  0.000000000000E+00             0.000000000000E+00
  134.000000                  0.000000000000E+00             0.000000000000E+00
  134.500000                  0.000000000000E+00             0.000000000000E+00
  135.000000                  0.000000000000E+00             0.000000000000E+00
  135.500000                  0.000000000000E+00             0.000000000000E+00
  136.000000                  0.000000000000E+00             0.000000000000E+00
  136.500000                  0.000000000000E+00             0.000000000000E+00
  137.000000                  0.000000000000E+00             0.000000000000E+00
  137.500000                  0.000000000000E+00             0.000000000000E+00
  138.000000                  0.000000000000E+00             0.000000000000E+00
  138.500000                  0.000000000000E+00             0.000000000000E+00
  139.000000                  0.000000000000E+00             0.000000000000E+00
  139.500000                  0.000000000000E+00             0.000000000000E+00
  140.000000                  0.000000000000E+00             0.000000000000E+00
  140.500000                  0.000000000000E+00             0.000000000000E+00
  141.000000                  0.000000000000E+00             0.000000000000E+00
  141.500000                  0.000000000000E+00             0.000000000000E+00
  142.000000                  0.000000000000E+00             0.000000000000E+00
  142.500000                  0.000000000000E+00             0.000000000000E+00
  143.000000                  0.000000000000E+00             0.000000000000E+00
  143.500000                  0.000000000000E+00             0.000000000000E+00
  144.000000                  0.000000000000E+00             0.000000000000E+00
  144.500000                  0.000000000000E+00             0.000000000000E+00
  145.000000                  0.000000000000E+00             0.000000000000E+00
  145.500000                  0.000000000000E+00             0.000000000000E+00
  146.000000                  0.000000000000E+00             0.000000000000E+00
  146.500000                  0.000000000000E+00             0.000000000000E+00
  147.000000                  0.000000000000E+00             0.000000000000E+00
  147.500000                  0.000000000000E+00             0.000000000000E+00
  148.000000                  0.000000000000E+00             0.000000000000E+00
  148.500000                  0.000000000000E+00             0.000000000000E+00
  149.000000                  0.000000000000E+00             0.000000000000E+00
  149.500000                  0.000000000000E+00             0.000000000000E+00
  150.000000                  0.000000000000E+00             0.000000000000E+00
  150.500000                  0.000000000000E+00             0.000000000000E+00
  151.000000                  0.000000000000E+00             0.000000000000E+00
  151.500000                  0.000000000000E+00             0.000000000000E+00
  152.000000                  0.000000000000E+00             0.000000000000E+00
  152.500000                  0.000000000000E+00             0.000000000000E+00
  153.000000                  0.000000000000E+00             0.000000000000E+00
  153.500000                  0.000000000000E+00             0.000000000000E+00
  154.000000                  0.000000000000E+00             0.000000000000E+00
  154.500000                  0.000000000000E+00             0.000000000000E+00
  155.000000                  0.000000000000E+00             0.000000000000E+00
  155.500000                  0.000000000000E+00             0.000000000000E+00
  156.000000                  0.000000000000E+00             0.000000000000E+00
  156.500000                  0.000000000000E+00             0.000000000000E+00
  157.000000                  0.000000000000E+00             0.000000000000E+00
  157.500000                  0.000000000000E+00             0.000000000000E+00
  158.000000                  0.000000000000E+00             0.000000000000E+00
  158.500000                  0.000000000000E+00             0.000000000000E+00
  159.000000                  0.000000000000E+00             0.000000000000E+00
  159.500000                  0.000000000000E+00             0.000000000000E+00
  160.000000                  0.000000000000E+00             0.000000000000E+00
  160.500000                  0.000000000000E+00             0.000000000000E+00
  161.000000                  0.000000000000E+00             0.000000000000E+00
  161.500000                  0.000000000000E+00             0.000000000000E+00
  162.000000                  0.000000000000E+00             0.000000000000E+00
  162.500000                  0.000000000000E+00             0.000000000000E+00
  163.000000                  0.000000000000E+00             0.000000000000E+00
  163.500000                  0.000000000000E+00             0.000000000000E+00
  164.000000                  0.000000000000E+00             0.000000000000E+00
  164.500000                  0.000000000000E+00             0.000000000000E+00
  165.000000                  0.000000000000E+00             0.000000000000E+00
  165.500000                  0.000000000000E+00             0.000000000000E+00
  166.000000                  0.000000000000E+00             0.000000000000E+00
  166.500000                  0.000000000000E+00             0.000000000000E+00
  167.000000                  0.000000000000E+00             0.000000000000E+00
  167.500000                  0.000000000000E+00             0.000000000000E+00
  168.000000                  0.000000000000E+00             0.000000000000E+00
  168.500000                  0.000000000000E+00             0.000000000000E+00
  169.000000                  0.000000000000E+00             0.000000000000E+00
  169.500000                  0.000000000000E+00             0.000000000000E+00
  170.000000                  0.000000000000E+00             0.000000000000E+00
  170.500000                  0.000000000000E+00             0.000000000000E+00
  171.000000                  0.000000000000E+00             0.000000000000E+00
  171.500000                  0.000000000000E+00             0.000000000000E+00
  172.000000                  0.000000000000E+00             0.000000000000E+00
  172.500000                  0.000000000000E+00             0.000000000000E+00
  173.000000                  0.000000000000E+00             0.000000000000E+00
  173.500000                  0.000000000000E+00             0.000000000000E+00
  174.000000                  0.000000000000E+00             0.000000000000E+00
  174.500000                  0.000000000000E+00             0.000000000000E+00
  175.000000                  0.000000000000E+00             0.000000000000E+00
  175.500000                  0.000000000000E+00             0.000000000000E+00
  176.000000                  0.000000000000E+00             0.000000000000E+00
  176.500000                  0.000000000000E+00             0.000000000000E+00
  177.000000                  0.000000000000E+00             0.000000000000E+00
  177.500000                  0.000000000000E+00             0.000000000000E+00
  178.000000                  0.000000000000E+00             0.000000000000E+00
  178.500000                  0.000000000000E+00             0.000000000000E+00
  179.000000                  0.000000000000E+00             0.000000000000E+00
  179.500000                  0.000000000000E+00             0.000000000000E+00
  180.000000                  0.000000000000E+00             0.000000000000E+00
  180.500000                  0.000000000000E+00             0.000000000000E+00
  181.000000                  0.000000000000E+00             0.000000000000E+00
  181.500000                  0.000000000000E+00             0.000000000000E+00
  182.000000                  0.000000000000E+00             0.000000000000E+00
  182.500000                  0.000000000000E+00             0.000000000000E+00
  183.000000                  0.000000000000E+00             0.000000000000E+00
  183.500000                  0.000000000000E+00             0.000000000000E+00
  184.000000                  0.000000000000E+00             0.000000000000E+00
  184.500000                  0.000000000000E+00             0.000000000000E+00
  185.000000                  0.000000000000E+00             0.000000000000E+00
  185.500000                  0.000000000000E+00             0.000000000000E+00
  186.000000                  0.000000000000E+00             0.000000000000E+00
  186.500000                  0.000000000000E+00             0.000000000000E+00
  187.000000                  0.000000000000E+00             0.000000000000E+00
  187.500000                  0.000000000000E+00             0.000000000000E+00
  188.000000                  0.000000000000E+00             0.000000000000E+00
  188.500000                  0.000000000000E+00             0.000000000000E+00
  189.000000                  0.000000000000E+00             0.000000000000E+00
  189.500000                  0.000000000000E+00             0.000000000000E+00
  190.000000                  0.000000000000E+00             0.000000000000E+00
  190.500000                  0.000000000000E+00             0.000000000000E+00
  191.000000                  0.000000000000E+00             0.000000000000E+00
  191.500000                  0.000000000000E+00             0.000000000000E+00
  192.000000                  0.000000000000E+00             0.000000000000E+00
  192.500000                  0.000000000000E+00             0.000000000000E+00
  193.000000                  0.000000000000E+00             0.000000000000E+00
  193.500000                  0.000000000000E+00             0.000000000000E+00
  194.000000                  0.000000000000E+00             0.000000000000E+00
  194.500000                  0.000000000000E+00             0.000000000000E+00
  195.000000                  0.000000000000E+00             0.000000000000E+00
  195.500000                  0.000000000000E+00             0.000000000000E+00
  196.000000                  0.000000000000E+00             0.000000000000E+00
  196.500000                  0.000000000000E+00             0.000000000000E+00
  197.000000                  0.000000000000E+00             0.000000000000E+00
  197.500000                  0.000000000000E+00             0.000000000000E+00
  198.000000                  0.000000000000E+00             0.000000000000E+00
  198.500000                  0.000000000000E+00             0.000000000000E+00
  199.000000                  0.000000000000E+00             0.000000000000E+00
  199.500000                  0.000000000000E+00             0.000000000000E+00
  200.000000                  0.000000000000E+00             0.000000000000E+00
  200.500000                  0.000000000000E+00             0.000000000000E+00
  201.000000                  0.000000000000E+00             0.000000000000E+00
  201.500000                  0.000000000000E+00             0.000000000000E+00
  202.000000                  0.000000000000E+00             0.000000000000E+00
  202.500000                  0.000000000000E+00             0.000000000000E+00
  203.000000                  0.000000000000E+00             0.000000000000E+00
  203.500000                  0.000000000000E+00             0.000000000000E+00
  204.000000                  0.000000000000E+00             0.000000000000E+00
  204.500000                  0.000000000000E+00             0.000000000000E+00
  205.000000                  0.000000000000E+00             0.000000000000E+00
  205.500000                  0.000000000000E+00             0.000000000000E+00
  206.000000                  0.000000000000E+00             0.000000000000E+00
  206.500000                  0.000000000000E+00             0.000000000000E+00
  207.000000                  0.000000000000E+00             0.000000000000E+00
  207.500000                  0.000000000000E+00             0.000000000000E+00
  208.000000                  0.000000000000E+00             0.000000000000E+00
  208.500000                  0.000000000000E+00             0.000000000000E+00
  209.000000                  0.000000000000E+00             0.000000000000E+00
  209.500000                  0.000000000000E+00             0.000000000000E+00
  210.000000                  0.000000000000E+00             0.000000000000E+00
  210.500000                  0.000000000000E+00             0.000000000000E+00
  211.000000                  0.000000000000E+00             0.000000000000E+00
  211.500000                  0.000000000000E+00             0.000000000000E+00
  212.000000                  0.000000000000E+00             0.000000000000E+00
  212.500000                  0.000000000000E+00             0.000000000000E+00
  213.000000                  0.000000000000E+00             0.000000000000E+00
  213.500000                  0.000000000000E+00             0.000000000000E+00
  214.000000                  0.000000000000E+00             0.000000000000E+00
  214.500000                  0.000000000000E+00             0.000000000000E+00
  215.000000                  0.000000000000E+00             0.000000000000E+00
  215.500000                  0.000000000000E+00             0.000000000000E+00
  216.000000                  0.000000000000E+00             0.000000000000E+00
  216.500000                  0.000000000000E+00             0.000000000000E+00
  217.000000                  0.000000000000E+00             0.000000000000E+00
  217.500000                  0.000000000000E+00             0.000000000000E+00
  218.000000                  0.000000000000E+00             0.000000000000E+00
  218.500000                  0.000000000000E+00             0.000000000000E+00
  219.000000                  0.000000000000E+00             0.000000000000E+00
  219.500000                  0.000000000000E+00             0.000000000000E+00
  220.000000                  0.000000000000E+00             0.000000000000E+00
  220.500000                  0.000000000000E+00             0.000000000000E+00
  221.000000                  0.000000000000E+00             0.000000000000E+00
  221.500000                  0.000000000000E+00             0.000000000000E+00
  222.000000                  0.000000000000E+00             0.000000000000E+00
  222.500000                  0.000000000000E+00             0.000000000000E+00
  223.000000                  0.000000000000E+00             0.000000000000E+00
  223.500000                  0.000000000000E+00             0.000000000000E+00
  224.000000                  0.000000000000E+00             0.000000000000E+00
  224.500000                  0.000000000000E+00             0.000000000000E+00
  225.000000                  0.000000000000E+00             0.000000000000E+00
  225.500000                  0.000000000000E+00             0.000000000000E+00
  226.000000                  0.000000000000E+00             0.000000000000E+00
  226.500000                  0.000000000000E+00             0.000000000000E+00
  227.000000                  0.000000000000E+00             0.000000000000E+00
  227.500000                  0.000000000000E+00             0.000000000000E+00
  228.000000                  0.000000000000E+00             0.000000000000E+00
  228.500000                  0.000000000000E+00             0.000000000000E+00
  229.000000                  0.000000000000E+00             0.000000000000E+00
  229.500000                  0.000000000000E+00             0.000000000000E+00
  230.000000                  0.000000000000E+00             0.000000000000E+00
  230.500000                  0.000000000000E+00             0.000000000000E+00
  231.000000                  0.000000000000E+00             0.000000000000E+00
  231.500000                  0.000000000000E+00             0.000000000000E+00
  232.000000                  0.000000000000E+00             0.000000000000E+00
  232.500000                  0.000000000000E+00             0.000000000000E+00
  233.000000                  0.000000000000E+00             0.000000000000E+00
  233.500000                  0.000000000000E+00             0.000000000000E+00
  234.000000                  0.000000000000E+00             0.000000000000E+00
  234.500000                  0.000000000000E+00             0.000000000000E+00
  235.000000                  0.000000000000E+00             0.000000000000E+00
  235.500000                  0.000000000000E+00             0.000000000000E+00
  236.000000                  0.000000000000E+00             0.000000000000E+00
  236.500000                  0.000000000000E+00             0.000000000000E+00
  237.000000                  0.000000000000E+00             0.000000000000E+00
  237.500000                  0.000000000000E+00             0.000000000000E+00
  238.000000                  0.000000000000E+00             0.000000000000E+00
  238.500000                  0.000000000000E+00             0.000000000000E+00
  239.000000                  0.000000000000E+00             0.000000000000E+00
  239.500000                  0.000000000000E+00             0.000000000000E+00
  240.000000                  0.000000000000E+00             0.000000000000E+00
  240.500000                  0.000000000000E+00             0.000000000000E+00
  241.000000                  0.000000000000E+00             0.000000000000E+00
  241.500000                  0.000000000000E+00             0.000000000000E+00
  242.000000                  0.000000000000E+00             0.000000000000E+00
  242.500000                  0.000000000000E+00             0.000000000000E+00
  243.000000                  0.000000000000E+00             0.000000000000E+00
  243.500000                  0.000000000000E+00             0.000000000000E+00
  244.000000                  0.000000000000E+00             0.000000000000E+00
  244.500000                  0.000000000000E+00             0.000000000000E+00
  245.000000                  0.000000000000E+00             0.000000000000E+00
  245.500000                  0.000000000000E+00             0.000000000000E+00
  246.000000                  0.000000000000E+00             0.000000000000E+00
  246.500000                  0.000000000000E+00             0.000000000000E+00
  247.000000                  0.000000000000E+00             0.000000000000E+00
  247.500000                  0.000000000000E+00             0.000000000000E+00
  248.000000                  0.000000000000E+00             0.000000000000E+00
  248.500000                  0.000000000000E+00             0.000000000000E+00
  249.000000                  0.000000000000E+00             0.000000000000E+00
  249.500000                  0.000000000000E+00             0.000000000000E+00
  250.000000                  0.000000000000E+00             0.000000000000E+00
  250.500000                  0.000000000000E+00             0.000000000000E+00
  251.000000                  0.000000000000E+00             0.000000000000E+00
  251.500000                  0.000000000000E+00             0.000000000000E+00
  252.000000                  0.000000000000E+00             0.000000000000E+00
  252.500000                  0.000000000000E+00             0.000000000000E+00
  253.000000                  0.000000000000E+00             0.000000000000E+00
  253.500000                  0.000000000000E+00             0.000000000000E+00
  254.000000                  0.000000000000E+00             0.000000000000E+00
  254.500000                  0.000000000000E+00             0.000000000000E+00
  255.000000                  0.000000000000E+00             0.000000000000E+00
  255.500000                  0.000000000000E+00             0.000000000000E+00
  256.000000                  0.000000000000E+00             0.000000000000E+00
  256.500000                  0.000000000000E+00             0.000000000000E+00
  257.000000                  0.000000000000E+00             0.000000000000E+00
  257.500000                  0.000000000000E+00             0.000000000000E+00
  258.000000                  0.000000000000E+00             0.000000000000E+00
  258.500000                  0.000000000000E+00             0.000000000000E+00
  259.000000                  0.000000000000E+00             0.000000000000E+00
  259.500000                  0.000000000000E+00             0.000000000000E+00
  260.000000                  0.000000000000E+00             0.000000000000E+00
  260.500000                  0.000000000000E+00             0.000000000000E+00
  261.000000                  0.000000000000E+00             0.000000000000E+00
  261.500000                  0.000000000000E+00             0.000000000000E+00
  262.000000                  0.000000000000E+00             0.000000000000E+00
  262.500000                  0.000000000000E+00             0.000000000000E+00
  263.000000                  0.000000000000E+00             0.000000000000E+00
  263.500000                  0.000000000000E+00             0.000000000000E+00
  264.000000                  0.000000000000E+00             0.000000000000E+00
  264.500000                  0.000000000000E+00             0.000000000000E+00
  265.000000                  0.000000000000E+00             0.000000000000E+00
  265.500000                  0.000000000000E+00             0.000000000000E+00
  266.000000                  0.000000000000E+00             0.000000000000E+00
